id,date,year,month,provinsi,kabupaten,kode_kabupaten,kode_provinsi,jenis_bencana,meninggal,hilang,luka_sakit,mengungsi,rumah_rusak_berat,rumah_rusak_sedang,rumah_rusak_ringan,rumah_terendam
48d9c717-812c-4d3d-87cd-7bbb19c964bc,2023-06-30,2023,6,Jawa Tengah,Purbalingga,33.03,33,Gempabumi,0,0,0,30,0,4,4,0
ebcd24d0-0984-47df-bae1-0fea42b466e7,2023-06-30,2023,6,Jawa Tengah,Banjarnegara,33.04,33,Gempabumi,0,0,0,10,0,0,3,0
a8596570-26f4-4531-b757-7fe97c109461,2023-06-30,2023,6,Jawa Tengah,Kebumen,33.05,33,Gempabumi,0,0,1,78,0,2,15,0
78777e8a-5062-4197-8978-f0a7850783da,2023-06-30,2023,6,Jawa Tengah,Purworejo,33.06,33,Gempabumi,0,0,0,65,0,7,3,0
a76ff848-09ed-4aa5-9268-6f6db0dee2a0,2023-06-30,2023,6,Jawa Tengah,Wonosobo,33.07,33,Gempabumi,0,0,0,30,0,6,5,0
5c7d3e4d-9670-4394-8877-927b3b04e5e3,2023-06-30,2023,6,Jawa Tengah,Magelang,33.08,33,Gempabumi,0,0,0,10,0,2,1,0
d486a192-90f8-46db-acbc-caf51ea51a16,2023-06-30,2023,6,Jawa Tengah,Klaten,33.10,33,Gempabumi,0,0,0,0,0,1,3,0
a57d9997-28a2-4afb-a436-60d15b4084bb,2023-06-30,2023,6,Jawa Tengah,Wonogiri,33.12,33,Gempabumi,0,0,0,335,3,52,182,0
76349fde-a80e-41e7-b6fc-af9948abdd6f,2023-06-30,2023,6,Jawa Tengah,Tegal,33.28,33,Gempabumi,0,0,1,5,0,1,0,0
43a182dd-0f86-4080-9555-13fbabf5885f,2023-06-30,2023,6,Jawa Tengah,Brebes,33.29,33,Gempabumi,0,0,0,5,0,0,1,0
8369cc4e-1268-4b1e-8cf3-afff43048b37,2023-06-30,2023,6,Daerah Istimewa Yogyakarta,Kulon Progo,34.01,34,Gempabumi,0,0,1,80,0,1,20,0
59e90c54-f3b5-4d84-8a4a-20aab5f5fa5e,2023-06-30,2023,6,Daerah Istimewa Yogyakarta,Bantul,34.02,34,Gempabumi,1,0,9,525,1,4,87,0
c4caad82-813e-421e-b256-c4d5eb4ca09f,2023-06-30,2023,6,Daerah Istimewa Yogyakarta,Gunungkidul,34.03,34,Gempabumi,0,0,9,695,0,9,152,0
980730aa-8e8e-4a35-b10e-e6cd2a16567f,2023-06-30,2023,6,Daerah Istimewa Yogyakarta,Sleman,34.04,34,Gempabumi,0,0,4,15,0,0,2,0
a8bba8e8-0ae6-42b7-8a96-10a63fd5b2fe,2023-06-30,2023,6,Daerah Istimewa Yogyakarta,Kota Yogyakarta,34.71,34,Gempabumi,0,0,0,0,0,0,1,0
8ac7f76a-7484-4ea7-b9ce-a98c5309e6e4,2023-06-30,2023,6,Jawa Timur,Pacitan,35.01,35,Gempabumi,0,0,0,930,169,8,9,0
30190c4f-355c-4ab6-ac2e-b995b80a7176,2023-06-30,2023,6,Jawa Timur,Ponorogo,35.02,35,Gempabumi,0,0,0,10,11,0,0,0
d4797344-21e2-47fe-8040-736a18a50d11,2023-06-30,2023,6,Jawa Timur,Trenggalek,35.03,35,Gempabumi,0,0,0,20,3,3,0,0
6b33dd10-2b55-425a-afbd-bf6826af17db,2023-06-30,2023,6,Jawa Timur,Tulungagung,35.04,35,Gempabumi,0,0,0,5,0,1,0,0
44b55aab-0462-432b-b184-6ffefa26bd44,2023-06-30,2023,6,Jawa Timur,Blitar,35.05,35,Gempabumi,0,0,0,0,0,0,1,0
f1a396f0-fa1f-4a4d-bf26-6c9f5244e8fd,2023-06-11,2023,6,Jawa Barat,Bogor,32.01,32,Gempabumi,0,0,2,5,0,1,1,0
022b71ac-4388-413a-a8a6-c0f85debd709,2023-06-08,2023,6,Jawa Timur,Pacitan,35.01,35,Gempabumi,0,0,3,0,0,0,0,0
d8c1dea2-ebbd-4b3b-a4ba-9091ef5a60a9,2023-06-08,2023,6,Daerah Istimewa Yogyakarta,Kulon Progo,34.01,34,Gempabumi,0,0,0,2,2,0,0,0
47c9d76b-5bf8-462f-982b-4024178de458,2023-06-08,2023,6,Daerah Istimewa Yogyakarta,Bantul,34.02,34,Gempabumi,0,0,3,3,0,0,0,0
29abcfb3-9831-4557-8fa9-8171dd38663b,2023-06-06,2023,6,Jawa Barat,Kota Sukabumi,32.72,32,Gempabumi,0,0,0,5,1,1,1,0
9d514327-843d-4447-a44d-fd10105666d6,2023-05-24,2023,5,Bali,Bangli,51.06,51,Gempabumi,0,0,0,0,1,1,0,0
f9f048ee-7ba8-417d-bfa5-3a2797f9fc5e,2023-05-24,2023,5,Bali,Buleleng,51.08,51,Gempabumi,0,0,0,0,0,13,1,0
ec07bbe9-ef7e-4345-bc31-6d01721de29d,2023-04-25,2023,4,Sumatera Utara,Tapanuli Selatan,12.03,12,Gempabumi,0,0,0,0,1,0,0,0
d0a82cba-50c0-415d-b497-e5e705bf019e,2023-04-25,2023,4,Sumatera Barat,Kepulauan Mentawai,13.09,13,Gempabumi,0,0,2,10331,0,0,1,0
f7751024-d063-453d-9967-2ca868c8e3d4,2023-04-25,2023,4,Sumatera Barat,Pasaman Barat,13.12,13,Gempabumi,0,0,2,0,0,0,0,0
b97d9217-eb77-4210-8ba5-1677a7932f66,2023-04-24,2023,4,Sumatera Utara,Nias Selatan,12.14,12,Gempabumi,0,0,0,10,2,0,0,0
d587c395-1e62-49b4-aa86-f2e344f7f3eb,2023-04-14,2023,4,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,5,0,0,1,0
0ac4f84d-6a14-46a1-9fc9-3d1fb11deb27,2023-04-14,2023,4,Jawa Barat,Kota Banjar,32.79,32,Gempabumi,0,0,0,5,1,0,0,0
f3ba674a-a6b3-429a-8bb2-f1c06ab95b35,2023-04-14,2023,4,Jawa Timur,Trenggalek,35.03,35,Gempabumi,0,0,0,5,0,1,0,0
c1f25d83-edc0-4b90-a6da-3a0c5177a4a8,2023-04-14,2023,4,Jawa Timur,Jember,35.09,35,Gempabumi,0,0,0,5,0,1,0,0
ed4b043a-79e7-49a7-9cda-1132d712e95f,2023-04-06,2023,4,Bali,Badung,51.03,51,Gempabumi,0,0,0,0,0,1,0,0
4d71b130-c50b-4054-973d-aaf950ae394d,2023-02-09,2023,2,Papua,Kota Jayapura,91.71,91,Gempabumi,4,0,5,41595,17,61,91,0
926a16e1-2f5c-4dd6-83c2-039de268dd4e,2023-02-07,2023,2,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,1,0,0,0,0,0
469afce6-266e-454e-9d5b-8cb70d117853,2023-02-01,2023,2,Jawa Barat,Garut,32.05,32,Gempabumi,0,0,1,1531,22,122,479,0
7de16afa-7136-4feb-9bd0-81043c5b90d6,2023-01-28,2023,1,Jawa Barat,Bandung,32.04,32,Gempabumi,0,0,0,240,0,2,46,0
f85d308f-250e-4859-8b3a-c6f978845800,2023-01-24,2023,1,Jawa Barat,Cianjur,32.03,32,Gempabumi,0,0,0,8,0,0,0,0
e4f1c6e9-0450-4543-b278-6a0eff36fe73,2023-01-18,2023,1,Maluku Utara,Halmahera Utara,82.03,82,Gempabumi,0,0,0,160,1,0,0,0
8c156d42-113e-4a9f-8be1-7967eaab99ec,2023-01-18,2023,1,Maluku Utara,Pulau Morotai,82.07,82,Gempabumi,0,0,0,32,0,6,2,0
5f98796d-eb1a-4907-b08d-3583446f8554,2023-01-15,2023,1,Jawa Barat,Bogor,32.01,32,Gempabumi,0,0,0,9,0,1,0,0
fb94d208-3699-429b-8b45-c3566470655d,2023-01-14,2023,1,Bengkulu,Kaur,17.04,17,Gempabumi,0,0,0,0,1,0,0,0
4cfcfcbe-766f-4545-bdf1-bb569fcf83ff,2023-01-10,2023,1,Nusa Tenggara Timur,Timor Tengah Selatan,53.02,53,Gempabumi,0,0,0,71,0,0,17,0
bada2ea8-11fe-4447-b180-113cd7aadcff,2023-01-10,2023,1,Maluku,Kepulauan Tanimbar,81.03,81,Gempabumi,0,0,11,3880,56,322,319,0
009d4ed1-f9f6-4ac4-a795-72ddfb6d6566,2023-01-10,2023,1,Maluku,Maluku Barat Daya,81.08,81,Gempabumi,0,0,7,1155,11,30,156,0
97d0df72-971b-499e-8db2-eaf3d8a6224a,2023-01-02,2023,1,Papua,Kota Jayapura,91.71,91,Gempabumi,0,0,0,12744,0,0,2,0
3d4af171-5386-4d28-a37d-701883f0a440,2022-12-22,2022,12,Jawa Barat,Kuningan,32.08,32,Gempabumi,0,0,0,3,0,1,0,0
edbf27dc-ca17-42d6-bd45-3f276c872806,2022-12-13,2022,12,Bali,Karangasem,51.07,51,Gempabumi,0,0,8,795,0,1,176,0
a239ccc4-2a42-4b9b-8a5d-6dea83b8d169,2022-12-08,2022,12,Jawa Barat,Bogor,32.01,32,Gempabumi,0,0,0,19,0,0,0,0
d404cc7f-e6f9-4661-99e2-4e85d124ac4b,2022-12-08,2022,12,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,161,0,12,30,0
04df1e07-553d-4dba-891b-cfba2c81e66f,2022-12-03,2022,12,Jawa Barat,Bogor,32.01,32,Gempabumi,0,0,0,17,0,1,5,0
307ee507-0150-41db-9845-7ee5c9ebc345,2022-12-03,2022,12,Jawa Barat,Garut,32.05,32,Gempabumi,0,0,1,50,0,0,10,0
b7bab9b8-075e-49e7-ac5d-b9c0bd189bd9,2022-11-23,2022,11,Jawa Timur,Situbondo,35.12,35,Gempabumi,0,0,0,50,0,0,10,0
f2f71365-44ce-43dc-a54a-d637b8b11ca9,2022-11-21,2022,11,Jawa Barat,Bogor,32.01,32,Gempabumi,0,0,2,302,1,13,49,0
436d852b-5195-41ee-89c8-6812e6e5cf67,2022-11-21,2022,11,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,11,4235,96,247,635,0
b407a2b3-7efc-426d-a831-f5f4b29336c7,2022-11-21,2022,11,Jawa Barat,Cianjur,32.03,32,Gempabumi,602,8,7810,114683,13633,16059,26586,0
6c75ae15-7c60-4752-a887-417b0381c5dd,2022-11-21,2022,11,Jawa Barat,Bandung,32.04,32,Gempabumi,0,0,1,5,0,1,0,0
6c63da1a-2f9e-43b6-b765-50e1eff6fadb,2022-11-21,2022,11,Jawa Barat,Kota Sukabumi,32.72,32,Gempabumi,0,0,0,0,0,0,17,0
75940577-fe75-4397-abd6-7ca2f95f6443,2022-10-09,2022,10,Jawa Barat,Bogor,32.01,32,Gempabumi,0,0,0,45,0,3,2,0
da825e97-e630-4dee-a67e-a88f8c02e684,2022-10-09,2022,10,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,18,1,3,1,0
8bb53abd-6149-471d-8b61-917399a13949,2022-10-09,2022,10,Banten,Lebak,36.02,36,Gempabumi,0,0,0,20,0,0,4,0
e75c0b70-7bee-4d56-9912-5d4391556b4c,2022-10-01,2022,10,Sumatera Utara,Tapanuli Tengah,12.01,12,Gempabumi,0,0,0,0,0,0,0,0
51a3743a-763c-466d-ad94-72e58bd5cb87,2022-10-01,2022,10,Sumatera Utara,Tapanuli Utara,12.02,12,Gempabumi,1,0,24,13130,0,0,1790,0
3b45f3c4-2b5d-45de-ba41-20cd6ead2dbe,2022-10-01,2022,10,Sumatera Utara,Toba,12.12,12,Gempabumi,0,0,0,0,0,0,0,0
331a2d8c-f232-468c-889f-3c5ffdd44a62,2022-10-01,2022,10,Sumatera Utara,Humbang Hasundutan,12.16,12,Gempabumi,0,0,0,0,0,0,0,0
d0bf157d-0201-450c-99cd-453fdb34c6b4,2022-09-28,2022,9,Sumatera Barat,Pasaman Barat,13.12,13,Gempabumi,0,0,1,0,0,0,0,0
b5bbec31-aff5-4606-9145-1c42f3bdf631,2022-09-11,2022,9,Sumatera Barat,Kepulauan Mentawai,13.09,13,Gempabumi,0,0,3,5725,5,8,0,0
ed2446e1-a5b2-4a95-85b8-2bfc757af95a,2022-09-08,2022,9,Papua,Mamberamo Raya,91.20,91,Gempabumi,0,0,0,0,0,0,0,0
933c1cab-41c2-4797-ac9a-3f103426b4be,2022-08-29,2022,8,Sumatera Barat,Kepulauan Mentawai,13.09,13,Gempabumi,0,0,0,2326,0,0,0,0
de9aaaa7-10ea-4a69-a625-29a2b13b409a,2022-08-23,2022,8,Bengkulu,Kaur,17.04,17,Gempabumi,0,0,1,0,0,1,0,0
e354e6d9-615b-4f7c-a8de-df04b6f920b0,2022-08-23,2022,8,Lampung,Pesisir Barat,18.13,18,Gempabumi,0,0,0,0,0,2,0,0
69fff435-27f6-469c-ba41-fdfcac567ae3,2022-08-22,2022,8,Bali,Badung,51.03,51,Gempabumi,0,0,0,0,0,1,2,0
c90b16f4-93ba-46f0-b2c2-d47f1aef0607,2022-08-22,2022,8,Nusa Tenggara Barat,Lombok Tengah,52.02,52,Gempabumi,0,0,1,0,1,0,0,0
fe78a01e-70c6-419d-b22b-e53412543e3a,2022-07-29,2022,7,Bali,Karangasem,51.07,51,Gempabumi,0,0,0,260,0,8,44,0
e88b534d-b228-42ec-ae21-a68b246dc9cc,2022-07-09,2022,7,Jawa Timur,Lumajang,35.08,35,Gempabumi,0,0,0,0,0,0,0,0
2e76e6d1-8543-4245-b316-f89bcb6c01df,2022-06-08,2022,6,Sulawesi Barat,Majene,76.05,76,Gempabumi,0,0,0,7650,0,0,0,0
7583411b-37d4-499c-8b50-36870a89da7a,2022-06-08,2022,6,Sulawesi Barat,Mamuju,76.02,76,Gempabumi,0,0,23,16995,0,0,70,0
a69e160a-697c-4ab9-bfff-79059ce2e1b4,2022-05-27,2022,5,Maluku,Maluku Barat Daya,81.08,81,Gempabumi,0,0,0,4,0,0,1,0
50afc856-8fbe-4fa6-9012-e28f995f7161,2022-04-18,2022,4,Maluku Utara,Halmahera Utara,82.03,82,Gempabumi,0,0,2,1123,22,149,62,0
a53024de-2679-460a-a6d6-ac690a560b60,2022-04-01,2022,4,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,4,1,0,1,0
30a112c7-4fcd-4bb0-ba9f-04b72aca2935,2022-03-26,2022,3,Sulawesi Selatan,Kepulauan Selayar,73.01,73,Gempabumi,0,0,0,60,0,0,0,0
f8f394d6-1221-4867-89d5-0d8d73f1c0a9,2022-03-26,2022,3,Sulawesi Tenggara,Konawe,74.02,74,Gempabumi,0,0,0,11,0,0,2,0
38dab95f-be67-4def-ae01-552c008c0e00,2022-03-24,2022,3,Maluku,Seram Bagian Barat,81.06,81,Gempabumi,0,0,0,485,0,0,0,0
4a02374f-aee8-41cf-8b0e-09077c1cc788,2022-03-14,2022,3,Sumatera Utara,Nias Selatan,12.14,12,Gempabumi,0,0,1,0,0,0,2,0
f65a51a4-85ee-4ba6-a24a-633d398f08dc,2022-02-25,2022,2,Sumatera Barat,Padang Pariaman,13.05,13,Gempabumi,0,0,0,0,0,0,1,0
d2c18fa4-2b46-473f-bb51-9f3a6a7572f4,2022-02-25,2022,2,Sumatera Barat,Agam,13.06,13,Gempabumi,0,0,1,0,0,0,1,0
a3affb22-d29d-4d0c-a136-15c4bceb6c8d,2022-02-25,2022,2,Sumatera Barat,Lima Puluh Kota,13.07,13,Gempabumi,0,0,0,55,2,20,5,0
cb0a9518-009c-4333-986c-d760c2816221,2022-02-25,2022,2,Sumatera Barat,Pasaman,13.08,13,Gempabumi,14,0,75,6892,528,556,1358,0
f404a3c2-0874-419b-bd83-376264facf8a,2022-02-25,2022,2,Sumatera Barat,Pasaman Barat,13.12,13,Gempabumi,13,0,381,14723,1240,703,1050,0
d7a00a0c-679a-446e-b643-6cf4b329435c,2022-01-22,2022,1,Sulawesi Utara,Kepulauan Talaud,71.04,71,Gempabumi,0,0,0,50,0,0,10,0
ff8262cf-b5d6-4932-9107-43f1e1901c0b,2022-01-14,2022,1,Jawa Barat,Bogor,32.01,32,Gempabumi,0,0,0,158,2,8,25,0
b7d8afb1-6519-4c6e-b056-5dff8a2ed41f,2022-01-14,2022,1,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,41,0,3,6,0
8c9ce025-e72d-419e-93f5-7286c9ef7c53,2022-01-14,2022,1,Banten,Pandeglang,36.01,36,Gempabumi,0,0,10,200,393,629,1843,0
b864b845-2139-4407-8497-a0bfc5856d2a,2022-01-14,2022,1,Banten,Lebak,36.02,36,Gempabumi,0,0,2,0,16,38,228,0
e186d2d0-f304-492d-8967-84303b1a9970,2022-01-14,2022,1,Banten,Tangerang,36.03,36,Gempabumi,0,0,0,0,0,3,0,0
fbae1f31-1135-4995-bede-f0ab1bf7b211,2022-01-14,2022,1,Banten,Serang,36.04,36,Gempabumi,0,0,0,54,1,14,0,0
ef35fac6-b754-49f4-84f2-8dc30f16a2c2,2022-01-10,2022,1,Maluku Utara,Halmahera Utara,82.03,82,Gempabumi,0,0,2,818,9,67,118,0
3808813f-819c-42b0-99b5-766fc97a50d0,2021-12-30,2021,12,Maluku,Maluku Barat Daya,81.08,81,Gempabumi,0,0,0,0,0,0,12,0
d8478ca4-ed5d-42bf-be2d-edddf9eb3ecd,2021-12-16,2021,12,Maluku,Maluku Barat Daya,81.08,81,Gempabumi,0,0,0,0,2,0,5,0
d8e11b19-c4c3-41de-baa6-a27573fed11c,2021-12-16,2021,12,Jawa Timur,Jember,35.09,35,Gempabumi,0,0,8,250,2,13,35,0
9a03ea71-7955-4e54-b086-3091487208e3,2021-12-14,2021,12,Nusa Tenggara Timur,Flores Timur,53.06,53,Gempabumi,0,0,0,722,0,0,8,0
bc1bd16a-3b8b-499c-8cb2-678a4e08316a,2021-12-14,2021,12,Nusa Tenggara Timur,Sikka,53.07,53,Gempabumi,0,0,0,880,0,0,0,0
2fcc1eab-779a-4158-a35b-083dfc4254b9,2021-12-14,2021,12,Nusa Tenggara Timur,Manggarai,53.10,53,Gempabumi,0,0,1,0,0,0,0,0
0867148c-9b4b-4391-a2a4-ad0f96ea2df2,2021-12-14,2021,12,Sulawesi Selatan,Kepulauan Selayar,73.01,73,Gempabumi,0,0,97,4838,359,0,236,0
eb4ec154-eecf-4fa8-8d5a-6015a9eb6f01,2021-12-11,2021,12,Maluku,Maluku Barat Daya,81.08,81,Gempabumi,0,0,0,165,13,13,8,0
7657f661-89fe-4a83-aa33-3b728f42b984,2021-11-04,2021,11,Maluku,Maluku Tengah,81.01,81,Gempabumi,0,0,0,6,3,4,35,0
51a01d60-c84f-4739-830d-af59f4699003,2021-10-23,2021,10,Jawa Tengah,Semarang,33.22,33,Gempabumi,0,0,0,0,0,0,39,0
14e9186d-8507-412b-b321-3a6f25963e8f,2021-10-22,2021,10,Jawa Timur,Blitar,35.05,35,Gempabumi,0,0,0,0,0,0,1,0
74cc00e2-3fdb-43cd-b0ab-ea66dcf20194,2021-10-16,2021,10,Bali,Bangli,51.06,51,Gempabumi,0,0,0,19,14,98,105,0
6c70e7e4-962c-47bc-a05c-c1ead7f6cec3,2021-10-16,2021,10,Bali,Karangasem,51.07,51,Gempabumi,1,0,126,0,620,44,572,0
4c46fd0b-23e3-4784-aedd-62e0c91b500d,2021-10-16,2021,10,Bali,Buleleng,51.08,51,Gempabumi,0,0,0,0,0,1,3,0
1fd1a1bd-e504-4c7e-bf26-00e6a295019f,2021-09-28,2021,9,Jawa Tengah,Brebes,33.29,33,Gempabumi,0,0,0,0,4,3,15,0
d2ab9122-ca70-47c5-b095-75fdcd5fd800,2021-08-26,2021,8,Sulawesi Tengah,Tojo Una Una,72.09,72,Gempabumi,1,0,2,1050,2,3,72,0
604afe1b-f306-49d8-939d-d224f6368e13,2021-07-26,2021,7,Sulawesi Tengah,Banggai,72.01,72,Gempabumi,0,0,0,0,1,5,0,0
8225ec61-bffe-4df7-a9b1-ceed1f55fedc,2021-07-26,2021,7,Sulawesi Tengah,Tojo Una Una,72.09,72,Gempabumi,0,0,0,0,0,0,9,0
c7fba617-4e84-425a-acfb-9bfb1e1cec19,2021-07-22,2021,7,Sulawesi Barat,Mamasa,76.03,76,Gempabumi,0,0,0,0,0,0,5,0
d6ca81ed-cbbd-41c6-939d-87cacc13b8d5,2021-06-28,2021,6,Daerah Istimewa Yogyakarta,Bantul,34.02,34,Gempabumi,0,0,0,0,0,0,3,0
860957ca-2da4-4c78-b929-6535b789ea6a,2021-06-28,2021,6,Daerah Istimewa Yogyakarta,Gunungkidul,34.03,34,Gempabumi,0,0,0,0,0,0,14,0
8b94b3f0-67dc-4d90-8751-85529931467f,2021-06-16,2021,6,Maluku,Maluku Tengah,81.01,81,Gempabumi,0,0,0,8803,69,0,33,0
0162adcd-7721-4d79-8f97-ddc23cc4074d,2021-06-16,2021,6,Maluku,Seram Bagian Barat,81.06,81,Gempabumi,0,0,0,0,0,0,0,0
670ab5c8-e6a9-4170-8b17-97b6aaa76ec3,2021-06-16,2021,6,Maluku,Seram Bagian Timur,81.05,81,Gempabumi,0,0,0,0,0,0,0,0
248fb11f-28e9-45ec-b6d4-f2e036de2ea5,2021-06-16,2021,6,Maluku,Kota Ambon,81.71,81,Gempabumi,0,0,0,0,0,0,0,0
234d7230-e314-412b-a9ce-e5b1cc9b6304,2021-05-21,2021,5,Jawa Timur,Blitar,35.05,35,Gempabumi,0,0,1,0,22,190,386,0
dc778593-f1d2-4d17-8f19-108426f8e958,2021-05-21,2021,5,Jawa Timur,Kediri,35.06,35,Gempabumi,0,0,0,0,0,0,3,0
79bea455-9f08-4122-8716-f3ef1b78d6af,2021-05-21,2021,5,Jawa Timur,Malang,35.07,35,Gempabumi,0,0,1,0,21,151,444,0
551d481b-7a93-4ab3-9d44-4d58167575a0,2021-05-21,2021,5,Jawa Timur,Lumajang,35.08,35,Gempabumi,0,0,0,0,1,2,82,0
e2ac948f-2aa0-47ac-afc4-380e42198480,2021-05-21,2021,5,Jawa Timur,Jember,35.09,35,Gempabumi,0,0,0,0,0,0,0,0
2de36311-7249-4201-9a5d-7ff737155fbc,2021-05-21,2021,5,Jawa Timur,Pasuruan,35.14,35,Gempabumi,0,0,0,0,11,47,34,0
8d41e726-71a3-4566-aa9c-ba3cc9b5a095,2021-05-21,2021,5,Jawa Timur,Kota Blitar,35.72,35,Gempabumi,0,0,0,0,0,1,12,0
07a0d846-f72d-4c14-810f-ef9d2617e65e,2021-05-21,2021,5,Jawa Timur,Kota Malang,35.73,35,Gempabumi,0,0,0,0,1,0,0,0
8fa59daa-62e5-4e39-ad14-590f0693f333,2021-04-27,2021,4,Jawa Barat,Bogor,32.01,32,Gempabumi,0,0,0,35,0,1,6,0
ea23ae61-824c-4bc8-8567-69e0612adc37,2021-04-27,2021,4,Jawa Barat,Sukabumi,32.02,32,Gempabumi,0,0,0,35,2,0,0,0
46e94efa-9df7-491e-a8c9-cf91bee79d66,2021-04-10,2021,4,Jawa Timur,Pacitan,35.01,35,Gempabumi,0,0,0,0,0,0,1,0
8773cc18-93ff-4b28-a25a-1d30a11fe988,2021-04-10,2021,4,Jawa Timur,Ponorogo,35.02,35,Gempabumi,0,0,0,0,1,0,1,0
02a9af4f-0f10-4ef7-9241-7eb7e072ce50,2021-04-10,2021,4,Jawa Timur,Trenggalek,35.03,35,Gempabumi,0,0,0,0,19,54,76,0
758a6121-03a2-4a9c-82d0-ea455e0a1b4c,2021-04-10,2021,4,Jawa Timur,Tulungagung,35.04,35,Gempabumi,0,0,2,0,2,16,57,0
